box_quality_tag,box_status,brooks_setup_types,brooks_status,candidate_type,code,commission,compact_kline_pass,entry_date,entry_price,exit_date,exit_price,exit_reason,intraday_stop_breach,market_status,multi_path_confirmed,net_profit,net_return,parameter_set_id,passed_path_count,pattern_type,r_multiple,setup_id,signal_date,slippage,stop_loss_price,tail_path,tail_path_summary,tail_paths,tail_primary_path,tax,total_score,trade_id
BOX_COMPACT_READY,BOX_SUPPORT_READY,"[""MICRO_DOUBLE_BOTTOM"", ""SECOND_ENTRY_LONG_READY"", ""FAILED_BEAR_BREAKOUT"", ""ORDERLY_COMPRESSION_AT_SUPPORT""]",BROOKS_SUPPORT_READY,WATCH_CANDIDATE,000876,10.0,True,2025-04-23,10.036026,2025-04-29,9.60039,STOP,False,MARKET_WEAK,True,-54.063259,-0.05386919,s6ps-f03199f3e7189f9b,2,UNKNOWN,-1.022557,s6setup-76e1598d90c3acec1fdc,2025-04-22,0.019636,9.61,BOX,MULTI,"[""BOX"", ""BROOKS""]",BROOKS,0.499656,77,s6trade-0fb476b4f9fbba2e67a6
NONE,BOX_STABLE,[],BROOKS_FAILED,WATCH_CANDIDATE,000878,10.0,False,2025-10-28,18.3183,2025-11-03,17.44254,STOP,False,MARKET_STRONG,False,-98.483889,-0.05376257,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.020343,s6setup-c4676972ef6a87215a47,2025-10-27,0.035761,17.46,BOX,BOX,"[""BOX""]",BOX,0.907888,70,s6trade-bf793482bb29cd15b7da
NONE,BOX_SUPPORT_READY,[],BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,000901,10.0,False,2025-08-28,18.37836,2025-09-03,16.86312,STOP,False,MARKET_STRONG,False,-162.4024,-0.0883661,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.011266,s6setup-91fdaaeb5fd78ee71f25,2025-08-27,0.035241,16.88,BOX,BOX,"[""BOX""]",BOX,0.878397,69,s6trade-8aeb349a1ba49a2140ac
NONE,BOX_BREAKOUT_READY,[],BROOKS_FAILED,WATCH_CANDIDATE,000948,10.0,False,2025-03-11,19.8198,2025-03-19,19.11087,STOP,False,MARKET_STRONG,False,-81.887466,-0.04131599,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.027733,s6setup-bf5fe9b2633a0e197b51,2025-03-10,0.038931,19.13,BOX,BOX,"[""BOX""]",BOX,0.9944740000000001,66,s6trade-5e236384ca931edfc1be
NONE,BOX_SUPPORT_READY,"[""MICRO_DOUBLE_BOTTOM"", ""SECOND_ENTRY_LONG_READY"", ""FAILED_BEAR_BREAKOUT""]",BROOKS_CONTEXT_REJECT,KEY_CANDIDATE,001267,0.0,False,2025-12-30,21.278257,,0.0,UNRESOLVED_NO_EXIT_BAR,False,MARKET_STRONG,True,0.0,0.0,s6ps-f03199f3e7189f9b,2,PLATFORM,0.0,s6setup-223e50ba051c0a8871db,2025-12-29,0.0,20.08,BOTH,MULTI,"[""ORIGINAL"", ""BOX""]",ORIGINAL,0.0,86,s6trade-1c605fc90ed055abf6ab
NONE,BOX_STABLE,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT""]",BROOKS_FAILED_BREAKOUT_READY,KEY_CANDIDATE,001287,10.0,False,2025-11-12,25.60558,2025-11-18,23.95602,STOP,False,MARKET_STRONG,True,-176.203365,-0.06881444,s6ps-f03199f3e7189f9b,2,UNKNOWN,-1.014752,s6setup-0ef40d7278ce749ab26a,2025-11-11,0.049562,23.98,BOX,MULTI,"[""BOX"", ""BROOKS""]",BROOKS,1.247363,76,s6trade-95c5203161772452966a
NONE,BOX_SUPPORT_READY,"[""FAILED_BEAR_BREAKOUT""]",FAILED_BEAR_BREAKOUT,WATCH_CANDIDATE,002008,10.0,False,2025-10-10,40.04,2025-10-13,36.4635,STOP_GAP,False,MARKET_STRONG,False,-369.54966,-0.09229512,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.402549,s6setup-c41cf311890f660da644,2025-10-09,0.076504,37.49,BOX,BOX,"[""BOX""]",BOX,1.899679,66,s6trade-df097780eb44d5ba6257
NONE,BOX_SUPPORT_READY,[],BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,002028,10.0,False,2025-11-21,137.4373,2025-12-19,145.00485,MAX_HOLDING,False,MARKET_NEUTRAL,False,739.222323,0.05378615,s6ps-f03199f3e7189f9b,1,UNKNOWN,1.35442,s6setup-015b9fc1c4e7060fe9ee,2025-11-20,0.282442,131.85,BOX,BOX,"[""BOX""]",BOX,7.532685,74,s6trade-cbdb1b55763e5bcca233
NONE,BOX_SUPPORT_READY,[],BROOKS_FAILED,WATCH_CANDIDATE,002029,0.0,False,2025-12-24,11.03102,,0.0,UNRESOLVED_NO_EXIT_BAR,False,MARKET_STRONG,False,0.0,0.0,s6ps-f03199f3e7189f9b,1,UNKNOWN,0.0,s6setup-0eba66d04ba807005d51,2025-12-23,0.0,10.34,BOX,BOX,"[""BOX""]",BOX,0.0,68,s6trade-fbe4d8434eedb6ce9e16
NONE,BOX_STABLE,"[""FAILED_BEAR_BREAKOUT""]",BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,002119,10.0,False,2025-02-12,18.37836,2025-02-18,17.2827,STOP,False,MARKET_NEUTRAL,True,-120.465794,-0.06554763,s6ps-f03199f3e7189f9b,2,UNKNOWN,-1.016043,s6setup-ee83bf34d16fd61dbe6e,2025-02-11,0.035661,17.3,BOTH,MULTI,"[""ORIGINAL"", ""BOX""]",ORIGINAL,0.899796,71,s6trade-91f4cd6a45219227850f
BOX_COMPACT_READY,BOX_SUPPORT_READY,"[""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,002125,10.0,True,2025-07-15,13.6136,2025-08-04,12.87711,STOP,False,MARKET_STRONG,False,-84.319344,-0.06193758,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.017814,s6setup-7e75682ebabd402c55ab,2025-07-14,0.026491,12.89,BOX,BOX,"[""BOX""]",BOX,0.670347,74,s6trade-4b83aed9401bf4d548ef
NONE,BOX_SUPPORT_READY,"[""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_FAILED,WATCH_CANDIDATE,002130,10.0,False,2024-11-07,19.1191,2024-11-15,17.81217,STOP,False,MARKET_STRONG,False,-141.620546,-0.07407281,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.013831,s6setup-b3bfe3b0c2577df77662,2024-11-06,0.036931,17.83,BOX,BOX,"[""BOX""]",BOX,0.927539,69,s6trade-27f458a3f98f90ef5bdd
NONE,BOX_SUPPORT_READY,"[""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_FAILED,WATCH_CANDIDATE,002130,10.0,False,2024-11-08,19.6196,2024-11-15,17.99199,STOP,False,MARKET_STRONG,False,-173.698205,-0.088533,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.011189,s6setup-601520cd7eade1a86625,2024-11-07,0.037612,18.01,BOX,BOX,"[""BOX""]",BOX,0.9372119999999999,71,s6trade-947389970f5a535cc77b
NONE,BOX_SUPPORT_READY,"[""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_FAILED,WATCH_CANDIDATE,002130,10.0,False,2024-11-11,19.3193,2024-11-15,18.03195,STOP,False,MARKET_STRONG,False,-139.673941,-0.07229762,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.01422,s6setup-0ea994a0114ea261040e,2024-11-08,0.037351,18.05,BOX,BOX,"[""BOX""]",BOX,0.938949,72,s6trade-9fee95feacdfeda389da
NONE,BOX_SUPPORT_READY,"[""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_FAILED,WATCH_CANDIDATE,002130,10.0,False,2024-11-12,19.50949,2024-11-15,18.11187,STOP,False,MARKET_STRONG,False,-150.705211,-0.07724713,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.013143,s6setup-3dc4536bdb7bfa83e949,2024-11-11,0.037621,18.13,BOX,BOX,"[""BOX""]",BOX,0.943214,70,s6trade-435d9f420c1a474b05fd
NONE,BOX_STABLE,"[""FAILED_BEAR_BREAKOUT""]",FAILED_BEAR_BREAKOUT,WATCH_CANDIDATE,002139,10.0,False,2025-03-17,17.059042,2025-03-21,16.20378,STOP,False,MARKET_STRONG,False,-96.36965,-0.05649183,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.019332,s6setup-a395f4053d44b2b95a38,2025-03-14,0.033263,16.22,BOX,BOX,"[""BOX""]",BOX,0.8434520000000001,72,s6trade-d717260f5ee87ce63377
NONE,BOX_SUPPORT_READY,"[""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,002150,10.0,False,2025-10-23,17.90789,2025-11-06,23.46651,TARGET,False,MARKET_NEUTRAL,False,544.647307,0.30413818,s6ps-f03199f3e7189f9b,1,UNKNOWN,4.005087,s6setup-a0fd6d6bec6aad7bcb7a,2025-10-22,0.041374,16.52,BOX,BOX,"[""BOX""]",BOX,1.2147000000000001,65,s6trade-7dd6498e160d0e8d3c45
NONE,BOX_BREAKOUT_READY,"[""FAILED_BEAR_BREAKOUT""]",BROOKS_FAILED_BREAKOUT_READY,KEY_CANDIDATE,002189,10.0,False,2025-07-22,26.7267,2025-08-01,25.40457,STOP,False,MARKET_STRONG,True,-143.535368,-0.05370486,s6ps-f03199f3e7189f9b,2,UNKNOWN,-1.019611,s6setup-04e5a63a128999110382,2025-07-21,0.052131,25.43,BOX,MULTI,"[""BOX"", ""BROOKS""]",BROOKS,1.3223589999999998,78,s6trade-739dced41c695ef11290
BOX_COMPACT_READY,BOX_SUPPORT_READY,"[""ORDERLY_COMPRESSION_AT_SUPPORT""]",ORDERLY_COMPRESSION_AT_SUPPORT,KEY_CANDIDATE,002194,10.0,True,2024-12-12,13.43342,2024-12-16,12.72726,STOP,False,MARKET_STRONG,True,-81.278518,-0.06050471,s6ps-f03199f3e7189f9b,2,UNKNOWN,-1.018373,s6setup-3612f5ac72a5762c6014,2024-12-11,0.026161,12.74,BOTH,MULTI,"[""ORIGINAL"", ""BOX""]",ORIGINAL,0.662524,80,s6trade-3beff7fffe259948bcd6
NONE,BOX_SUPPORT_READY,[],BROOKS_FAILED,WATCH_CANDIDATE,002210,10.0,False,2025-07-17,2.88288,2025-08-14,3.0969,MAX_HOLDING,False,MARKET_STRONG,False,11.241174,0.03899286,s6ps-f03199f3e7189f9b,1,UNKNOWN,1.313973,s6setup-3c527aa803492bc46e6e,2025-07-16,0.00598,2.72,BOX,BOX,"[""BOX""]",BOX,0.16082500000000002,69,s6trade-b84d95d9f06f94f6b009
BOX_COMPACT_READY,BOX_SUPPORT_READY,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT""]",BROOKS_CONTEXT_REJECT,KEY_CANDIDATE,002215,10.0,True,2025-06-17,11.12111,2025-06-19,10.55943,STOP,False,MARKET_STRONG,False,-66.717652,-0.0599919,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.019179,s6setup-3ec37812310d180bb5c5,2025-06-16,0.021681,10.57,BOX,BOX,"[""BOX""]",BOX,0.549653,78,s6trade-4d2e616cbcfb99193183
BOX_COMPACT_READY,BOX_STABLE,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT""]",BROOKS_CONTEXT_REJECT,KEY_CANDIDATE,002245,10.0,True,2024-12-11,11.09108,2024-12-16,10.43955,STOP_GAP,False,MARKET_STRONG,True,-75.69651,-0.0682499,s6ps-f03199f3e7189f9b,2,UNKNOWN,-1.066194,s6setup-bb09aca5ea8ef855f0f4,2024-12-10,0.021531,10.48,BOTH,MULTI,"[""ORIGINAL"", ""BOX""]",ORIGINAL,0.543509,76,s6trade-0e147ad6c2f33741d1af
BOX_COMPACT_READY,BOX_SUPPORT_READY,[],COMPACT_BEARISH_REJECT,WATCH_CANDIDATE,002266,10.0,True,2025-08-07,3.574571,2025-09-04,3.957039,MAX_HOLDING,False,MARKET_STRONG,False,28.041416,0.07844694,s6ps-f03199f3e7189f9b,1,UNKNOWN,1.6305,s6setup-4cab1a9a8619d98012cf,2025-08-06,0.007532,3.34,BOX,BOX,"[""BOX""]",BOX,0.205384,74,s6trade-45c8b30cfdf2aa7760e0
NONE,BOX_SUPPORT_READY,"[""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,002273,10.0,False,2024-11-22,20.643623,2024-11-25,19.51047,STOP,False,MARKET_STRONG,False,-124.330988,-0.06022731,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.017537,s6setup-52ee156bbd13078c93bf,2024-11-21,0.040154,19.53,BOX,BOX,"[""BOX""]",BOX,1.0156779999999999,72,s6trade-0e5ba68802fb726d9a5a
NONE,BOX_BREAKOUT_READY,[],BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,002317,10.0,False,2025-07-02,15.20519,2025-07-29,18.76122,TARGET,False,MARKET_STRONG,True,344.630968,0.22665351,s6ps-f03199f3e7189f9b,2,UNKNOWN,4.36221,s6setup-7cf3aadef71694a02d4f,2025-07-01,0.033966,14.39,BOTH,MULTI,"[""ORIGINAL"", ""BOX""]",ORIGINAL,0.9720270000000001,76,s6trade-a3a439699d66c7075af0
NONE,BOX_SUPPORT_READY,"[""FAILED_BEAR_BREAKOUT""]",BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,002334,10.0,False,2025-03-11,9.040031,2025-03-24,8.60139,STOP,False,MARKET_STRONG,False,-54.31181,-0.06007923,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.020022,s6setup-9573a2607c2d6860603b,2025-03-10,0.017641,8.61,BOX,BOX,"[""BOX""]",BOX,0.44771,72,s6trade-6bf0fad1f6454b18e5c9
NONE,BOX_SUPPORT_READY,"[""FAILED_BEAR_BREAKOUT""]",FAILED_BEAR_BREAKOUT,KEY_CANDIDATE,002342,10.0,False,2025-07-25,7.35735,2025-08-04,6.80319,STOP_GAP,False,MARKET_STRONG,False,-65.770317,-0.08939403,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.092264,s6setup-9d1b0130a0ec33cd3b7d,2025-07-24,0.014161,6.85,BOX,BOX,"[""BOX""]",BOX,0.354321,75,s6trade-8d318ab5659b2bf98d4e
NONE,BOX_BREAKOUT_READY,"[""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_FAILED,KEY_CANDIDATE,002378,10.0,False,2025-09-15,13.5135,2025-09-18,12.29769,STOP,False,MARKET_STRONG,True,-132.221692,-0.09784415,s6ps-f03199f3e7189f9b,2,UNKNOWN,-1.010229,s6setup-c4520a011b1400a27c31,2025-09-12,0.025811,12.31,BOTH,MULTI,"[""ORIGINAL"", ""BOX""]",ORIGINAL,0.640696,81,s6trade-f2cf0ce38767b12f5b43
BOX_COMPACT_READY,BOX_SUPPORT_READY,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT"", ""ORDERLY_COMPRESSION_AT_SUPPORT""]",FAILED_BEAR_BREAKOUT,WATCH_CANDIDATE,002414,10.0,True,2025-03-19,8.41841,2025-03-24,8.0919,STOP,False,MARKET_STRONG,True,-43.072104,-0.05116418,s6ps-f03199f3e7189f9b,3,PLATFORM,-1.025439,s6setup-9eb0785d7e71d7a4ffb1,2025-03-18,0.01651,8.1,BOTH,MULTI,"[""ORIGINAL"", ""BOX"", ""BROOKS""]",ORIGINAL,0.421105,90,s6trade-d6cc65359bd70e0c5438
BOX_COMPACT_READY,BOX_SUPPORT_READY,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT"", ""ORDERLY_COMPRESSION_AT_SUPPORT""]",FAILED_BEAR_BREAKOUT,WATCH_CANDIDATE,002414,10.0,True,2025-03-20,8.4084,2025-03-24,8.08191,STOP,False,MARKET_STRONG,True,-43.069582,-0.05122209,s6ps-f03199f3e7189f9b,3,UNKNOWN,-1.025408,s6setup-e79fa17af18d8e91488d,2025-03-19,0.01649,8.09,BOTH,MULTI,"[""ORIGINAL"", ""BOX"", ""BROOKS""]",ORIGINAL,0.420585,69,s6trade-76a9794d28f1534bf61b
NONE,BOX_SUPPORT_READY,"[""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,002428,10.0,False,2025-09-10,27.40738,2025-10-16,28.01196,MAX_HOLDING,False,MARKET_STRONG,False,49.001984,0.01787912,s6ps-f03199f3e7189f9b,1,UNKNOWN,0.298208,s6setup-dc2887ba620b0c0442bf,2025-09-09,0.055419,25.38,BOX,BOX,"[""BOX""]",BOX,1.4560170000000001,68,s6trade-ba6c80269a9c0cbea6f9
NONE,BOX_BREAKOUT_READY,[],BROOKS_FAILED,WATCH_CANDIDATE,002475,10.0,False,2025-10-23,59.3593,2025-11-11,56.38356,STOP,False,MARKET_NEUTRAL,False,-310.508914,-0.05231007,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.019333,s6setup-278336658c72358f4295,2025-10-22,0.115743,56.44,BOX,BOX,"[""BOX""]",BOX,2.934921,71,s6trade-4d6eade55192b7c3fe1e
NONE,BOX_BREAKOUT_READY,[],BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,002497,10.0,False,2025-12-02,22.47245,2025-12-04,20.5794,STOP,False,MARKET_STRONG,False,-200.377016,-0.08916563,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.011002,s6setup-b61ee20491e865eaa98a,2025-12-01,0.043052,20.6,BOX,BOX,"[""BOX""]",BOX,1.072022,63,s6trade-b18345fba74d2f9998ef
NONE,BOX_BREAKOUT_READY,[],BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,002518,10.0,False,2025-03-10,27.74772,2025-03-24,26.12385,STOP,False,MARKET_STRONG,False,-173.747066,-0.0626167,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.016367,s6setup-efe52db6cbf333d06fe7,2025-03-07,0.053872,26.15,BOX,BOX,"[""BOX""]",BOX,1.3600649999999999,64,s6trade-c2a00d17392a6c52e9bf
NONE,BOX_STABLE,[],BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,002518,10.0,False,2025-03-11,27.57755,2025-03-24,26.30367,STOP,False,MARKET_STRONG,True,-138.757077,-0.05031523,s6ps-f03199f3e7189f9b,2,UNKNOWN,-1.021105,s6setup-f206f39667a370bf3be5,2025-03-10,0.053881,26.33,BOTH,MULTI,"[""ORIGINAL"", ""BOX""]",ORIGINAL,1.369065,74,s6trade-190c3a35dd80e5f30b34
NONE,BOX_SUPPORT_READY,[],BROOKS_FAILED,WATCH_CANDIDATE,002536,10.0,False,2025-03-11,16.8168,2025-03-24,15.76422,STOP,False,MARKET_STRONG,False,-116.078786,-0.06902549,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.01522,s6setup-f1e5726770c12a03fc53,2025-03-10,0.032581,15.78,BOX,BOX,"[""BOX""]",BOX,0.820792,68,s6trade-bf2510de3649e9fbbf97
BOX_COMPACT_READY,BOX_SUPPORT_READY,"[""ORDERLY_COMPRESSION_AT_SUPPORT""]",ORDERLY_COMPRESSION_AT_SUPPORT,WATCH_CANDIDATE,002549,10.0,True,2025-07-18,11.22121,2025-08-13,13.97601,TARGET,False,MARKET_STRONG,False,264.756,0.23594247,s6ps-f03199f3e7189f9b,1,UNKNOWN,4.043981,s6setup-94d323a8e87e2f5f2975,2025-07-17,0.025197,10.54,BOX,BOX,"[""BOX""]",BOX,0.723998,75,s6trade-806750160469e20a7103
NONE,BOX_SUPPORT_READY,[],BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,002570,10.0,False,2025-08-19,7.19719,2025-09-03,6.70329,STOP,False,MARKET_STRONG,False,-59.739066,-0.08300332,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.013773,s6setup-fb7486452e9473d13c9e,2025-08-18,0.0139,6.71,BOX,BOX,"[""BOX""]",BOX,0.34906400000000004,74,s6trade-e5859d6ec21985523fcf
BOX_COMPACT_READY,BOX_STABLE,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT""]",BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,002582,10.0,True,2025-03-20,10.23022,2025-03-28,9.50049,STOP,False,MARKET_STRONG,True,-83.467751,-0.0815894,s6ps-f03199f3e7189f9b,2,UNKNOWN,-1.013204,s6setup-a64be5b2f42331849268,2025-03-19,0.019731,9.51,BOTH,MULTI,"[""ORIGINAL"", ""BOX""]",ORIGINAL,0.494756,71,s6trade-2239825cdaf4e735ad9f
NONE,BOX_SUPPORT_READY,"[""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_FAILED,KEY_CANDIDATE,002600,10.0,False,2024-11-11,8.48848,2024-11-25,7.8921,STOP,False,MARKET_STRONG,True,-70.048983,-0.08252241,s6ps-f03199f3e7189f9b,2,UNKNOWN,-1.013424,s6setup-683787f79104f8ee2e19,2024-11-08,0.016381,7.9,BOTH,MULTI,"[""ORIGINAL"", ""BOX""]",ORIGINAL,0.41098599999999996,76,s6trade-9d994504b1a6e6a249e5
NONE,BOX_BREAKOUT_READY,"[""FAILED_BEAR_BREAKOUT""]",FAILED_BEAR_BREAKOUT,KEY_CANDIDATE,002600,10.0,False,2025-09-16,14.47446,2025-10-22,14.70528,MAX_HOLDING,False,MARKET_STRONG,False,12.317563,0.00850986,s6ps-f03199f3e7189f9b,1,UNKNOWN,0.208989,s6setup-15c1604499c396f1967b,2025-09-15,0.02918,13.37,BOX,BOX,"[""BOX""]",BOX,0.764444,76,s6trade-ccb6ff31053e1a2255ca
NONE,BOX_FORMING,[],BROOKS_FAILED,WATCH_CANDIDATE,002664,10.0,False,2025-03-11,18.89888,2025-03-13,18.07191,STOP,False,MARKET_STRONG,False,-93.637563,-0.04954662,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.022364,s6setup-5aabe4ff777a59307a84,2025-03-10,0.036971,18.09,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,0.940566,74,s6trade-c232de5ebe99564119a7
